0,1,2,3
0.9875,0.9871134020618557,0.9871134020618557,0.9871134020618557
0.9875,0.9922077922077922,0.9922077922077922,0.9922077922077922
0.9875,0.9896103896103896,0.9896103896103896,0.9896103896103896
0.985,0.9842105263157894,0.9842105263157894,0.985
0.985,0.9845360824742269,0.9845360824742269,0.9845360824742269
