0,1,2,3
0.7925,0.7725,0.7725,0.7725
0.7525,0.7625,0.7625,0.7625
0.7525,0.76375,0.76375,0.76375
0.7525,0.72875,0.72875,0.76625
0.8125,0.78375,0.8125,0.8125
