0,1,2,3
0.8175,0.8241758241758241,0.8175,0.8175
0.82,0.8382838283828383,0.8382838283828383,0.8382838283828383
0.835,0.8591954022988506,0.8591954022988506,0.8591954022988506
0.815,0.815,0.815,0.815
0.815,0.8651685393258427,0.8651685393258427,0.8651685393258427
