0,1,2,3
0.7925,0.8538961038961039,0.8538961038961039,0.8538961038961039
0.7525,0.85,0.85,0.85
0.7525,0.8459016393442623,0.8459016393442623,0.8459016393442623
0.7525,0.8961038961038961,0.8961038961038961,0.863481228668942
0.8125,0.8161559888579387,0.8125,0.8125
