0,1,2,3
0.9285714285714286,1.1,1.2,1.2
5.333333333333333,inf,7.5,7.5
2.142857142857143,inf,inf,inf
1.2,inf,inf,6.5
1.3333333333333333,1.8333333333333333,1.8333333333333333,1.5
