0,1,2,3
0.8235294117647058,0.8308823529411765,0.8308823529411765,0.8235294117647058
0.9104477611940298,0.8582089552238806,0.8955223880597015,0.8955223880597015
0.746268656716418,0.7388059701492538,0.7388059701492538,0.746268656716418
0.8208955223880597,0.8582089552238806,0.8582089552238806,0.8582089552238806
0.7611940298507462,0.746268656716418,0.746268656716418,0.753731343283582
