0,1,2,3
0.8275,0.825,0.825,0.825
0.83,0.80375,0.80375,0.83
0.8175,0.8,0.8,0.8175
0.8325,0.82625,0.82625,0.82625
0.8325,0.8325,0.8325,0.8325
